File,Precision,Recall,F1 score
1_without_eval.json,0.9132699969353356,0.890881913303438,0.9019370460048426
1_finetuned.json,0.8885836385836385,0.870254110612855,0.8793233650505965
2_with_eval.json,0.9154106428791141,0.8896860986547085,0.9023650697392359
2_finetuned.json,0.8765880217785844,0.8663677130044843,0.871447902571042
transformers.json,0.9068056407112202,0.884304932735426,0.8954139548963221
